,date,Continent,Country,new_cases,new_deaths
143,2020-05-22,Asia,JPN,89.0,19.0
144,2020-05-23,Asia,JPN,23.0,12.0
145,2020-05-24,Asia,JPN,14.0,12.0
146,2020-05-25,Asia,JPN,31.0,10.0
147,2020-05-26,Asia,JPN,42.0,16.0
148,2020-05-27,Asia,JPN,28.0,12.0
149,2020-05-28,Asia,JPN,0.0,0.0
150,2020-05-29,Asia,JPN,68.0,16.0
151,2020-05-30,Asia,JPN,85.0,12.0
152,2020-05-31,Asia,JPN,47.0,5.0
153,2020-06-01,Asia,JPN,33.0,1.0
154,2020-06-02,Asia,JPN,46.0,2.0
155,2020-06-03,Asia,JPN,56.0,6.0
156,2020-06-04,Asia,JPN,32.0,3.0
157,2020-06-05,Asia,JPN,46.0,4.0
158,2020-06-06,Asia,JPN,39.0,7.0
159,2020-06-07,Asia,JPN,38.0,2.0
160,2020-06-08,Asia,JPN,33.0,0.0
161,2020-06-09,Asia,JPN,36.0,0.0
162,2020-06-10,Asia,JPN,41.0,3.0
163,2020-06-11,Asia,JPN,41.0,1.0
164,2020-06-12,Asia,JPN,40.0,2.0
165,2020-06-13,Asia,JPN,50.0,2.0
166,2020-06-14,Asia,JPN,47.0,1.0
167,2020-06-15,Asia,JPN,73.0,0.0
168,2020-06-16,Asia,JPN,85.0,2.0
169,2020-06-17,Asia,JPN,41.0,4.0
170,2020-06-18,Asia,JPN,40.0,4.0
171,2020-06-19,Asia,JPN,72.0,0.0
172,2020-06-20,Asia,JPN,59.0,17.0
173,2020-06-21,Asia,JPN,0.0,0.0
174,2020-06-22,Asia,JPN,117.0,1.0
175,2020-06-23,Asia,JPN,52.0,2.0
176,2020-06-24,Asia,JPN,59.0,8.0
177,2020-06-25,Asia,JPN,83.0,5.0
178,2020-06-26,Asia,JPN,87.0,1.0
179,2020-06-27,Asia,JPN,100.0,2.0
180,2020-06-28,Asia,JPN,93.0,0.0
181,2020-06-29,Asia,JPN,86.0,1.0
182,2020-06-30,Asia,JPN,117.0,0.0
183,2020-07-01,Asia,JPN,130.0,2.0
184,2020-07-02,Asia,JPN,151.0,1.0
185,2020-07-03,Asia,JPN,194.0,1.0
186,2020-07-04,Asia,JPN,214.0,1.0
187,2020-07-05,Asia,JPN,240.0,0.0
188,2020-07-06,Asia,JPN,0.0,0.0
189,2020-07-07,Asia,JPN,106.0,0.0
190,2020-07-08,Asia,JPN,353.0,1.0
191,2020-07-09,Asia,JPN,193.0,2.0
192,2020-07-10,Asia,JPN,197.0,1.0
193,2020-07-11,Asia,JPN,348.0,1.0
194,2020-07-12,Asia,JPN,410.0,0.0
195,2020-07-13,Asia,JPN,373.0,0.0
196,2020-07-14,Asia,JPN,718.0,0.0
197,2020-07-15,Asia,JPN,288.0,2.0
198,2020-07-16,Asia,JPN,382.0,1.0
199,2020-07-17,Asia,JPN,583.0,0.0
200,2020-07-18,Asia,JPN,659.0,0.0
201,2020-07-19,Asia,JPN,510.0,0.0
202,2020-07-20,Asia,JPN,454.0,0.0
203,2020-07-21,Asia,JPN,0.0,0.0
204,2020-07-22,Asia,JPN,1207.0,4.0
0,2019-12-31,Asia,SGP,0.0,0.0
1,2020-01-01,Asia,SGP,0.0,0.0
2,2020-01-02,Asia,SGP,0.0,0.0
3,2020-01-03,Asia,SGP,0.0,0.0
4,2020-01-04,Asia,SGP,0.0,0.0
5,2020-01-05,Asia,SGP,0.0,0.0
6,2020-01-06,Asia,SGP,0.0,0.0
7,2020-01-07,Asia,SGP,0.0,0.0
8,2020-01-08,Asia,SGP,0.0,0.0
9,2020-01-09,Asia,SGP,0.0,0.0
10,2020-01-10,Asia,SGP,0.0,0.0
11,2020-01-11,Asia,SGP,0.0,0.0
12,2020-01-12,Asia,SGP,0.0,0.0
13,2020-01-13,Asia,SGP,0.0,0.0
14,2020-01-14,Asia,SGP,0.0,0.0
15,2020-01-15,Asia,SGP,0.0,0.0
16,2020-01-16,Asia,SGP,0.0,0.0
17,2020-01-17,Asia,SGP,0.0,0.0
18,2020-01-18,Asia,SGP,0.0,0.0
19,2020-01-19,Asia,SGP,0.0,0.0
20,2020-01-20,Asia,SGP,0.0,0.0
21,2020-01-21,Asia,SGP,0.0,0.0
22,2020-01-22,Asia,SGP,0.0,0.0
23,2020-01-23,Asia,SGP,0.0,0.0
24,2020-01-24,Asia,SGP,3.0,0.0
25,2020-01-25,Asia,SGP,0.0,0.0
26,2020-01-26,Asia,SGP,1.0,0.0
27,2020-01-27,Asia,SGP,0.0,0.0
28,2020-01-28,Asia,SGP,1.0,0.0
29,2020-01-29,Asia,SGP,2.0,0.0
30,2020-01-30,Asia,SGP,3.0,0.0
31,2020-01-31,Asia,SGP,3.0,0.0
32,2020-02-01,Asia,SGP,3.0,0.0
33,2020-02-02,Asia,SGP,2.0,0.0
34,2020-02-03,Asia,SGP,0.0,0.0
35,2020-02-04,Asia,SGP,0.0,0.0
36,2020-02-05,Asia,SGP,6.0,0.0
37,2020-02-06,Asia,SGP,4.0,0.0
38,2020-02-07,Asia,SGP,2.0,0.0
39,2020-02-08,Asia,SGP,3.0,0.0
40,2020-02-09,Asia,SGP,7.0,0.0
41,2020-02-10,Asia,SGP,3.0,0.0
42,2020-02-11,Asia,SGP,2.0,0.0
43,2020-02-12,Asia,SGP,2.0,0.0
44,2020-02-13,Asia,SGP,3.0,0.0
45,2020-02-14,Asia,SGP,8.0,0.0
46,2020-02-15,Asia,SGP,9.0,0.0
47,2020-02-16,Asia,SGP,5.0,0.0
48,2020-02-17,Asia,SGP,3.0,0.0
49,2020-02-18,Asia,SGP,2.0,0.0
50,2020-02-19,Asia,SGP,4.0,0.0
51,2020-02-20,Asia,SGP,3.0,0.0
52,2020-02-21,Asia,SGP,1.0,0.0
53,2020-02-22,Asia,SGP,1.0,0.0
54,2020-02-23,Asia,SGP,3.0,0.0
55,2020-02-24,Asia,SGP,0.0,0.0
56,2020-02-25,Asia,SGP,1.0,0.0
57,2020-02-26,Asia,SGP,1.0,0.0
58,2020-02-27,Asia,SGP,2.0,0.0
59,2020-02-28,Asia,SGP,3.0,0.0
60,2020-02-29,Asia,SGP,2.0,0.0
61,2020-03-01,Asia,SGP,4.0,0.0
62,2020-03-02,Asia,SGP,4.0,0.0
63,2020-03-03,Asia,SGP,2.0,0.0
64,2020-03-04,Asia,SGP,2.0,0.0
65,2020-03-05,Asia,SGP,2.0,0.0
66,2020-03-06,Asia,SGP,5.0,0.0
67,2020-03-07,Asia,SGP,13.0,0.0
68,2020-03-08,Asia,SGP,8.0,0.0
69,2020-03-09,Asia,SGP,12.0,0.0
70,2020-03-10,Asia,SGP,10.0,0.0
71,2020-03-11,Asia,SGP,6.0,0.0
72,2020-03-12,Asia,SGP,12.0,0.0
73,2020-03-13,Asia,SGP,9.0,0.0
74,2020-03-14,Asia,SGP,13.0,0.0
75,2020-03-15,Asia,SGP,14.0,0.0
76,2020-03-16,Asia,SGP,12.0,0.0
77,2020-03-17,Asia,SGP,17.0,0.0
78,2020-03-18,Asia,SGP,23.0,0.0
79,2020-03-19,Asia,SGP,47.0,0.0
80,2020-03-20,Asia,SGP,32.0,0.0
81,2020-03-21,Asia,SGP,40.0,0.0
82,2020-03-22,Asia,SGP,47.0,2.0
83,2020-03-23,Asia,SGP,23.0,0.0
84,2020-03-24,Asia,SGP,54.0,0.0
85,2020-03-25,Asia,SGP,49.0,0.0
86,2020-03-26,Asia,SGP,10.0,0.0
87,2020-03-27,Asia,SGP,26.0,0.0
88,2020-03-28,Asia,SGP,138.0,0.0
89,2020-03-29,Asia,SGP,71.0,1.0
90,2020-03-30,Asia,SGP,41.0,0.0
91,2020-03-31,Asia,SGP,0.0,0.0
92,2020-04-01,Asia,SGP,35.0,0.0
93,2020-04-02,Asia,SGP,121.0,1.0
94,2020-04-03,Asia,SGP,49.0,1.0
95,2020-04-04,Asia,SGP,65.0,0.0
96,2020-04-05,Asia,SGP,75.0,1.0
97,2020-04-06,Asia,SGP,120.0,0.0
98,2020-04-07,Asia,SGP,66.0,0.0
99,2020-04-08,Asia,SGP,106.0,0.0
100,2020-04-09,Asia,SGP,142.0,0.0
101,2020-04-10,Asia,SGP,286.0,0.0
102,2020-04-11,Asia,SGP,0.0,0.0
103,2020-04-12,Asia,SGP,390.0,2.0
104,2020-04-13,Asia,SGP,233.0,0.0
105,2020-04-14,Asia,SGP,386.0,1.0
106,2020-04-15,Asia,SGP,334.0,1.0
107,2020-04-16,Asia,SGP,447.0,0.0
108,2020-04-17,Asia,SGP,728.0,0.0
109,2020-04-18,Asia,SGP,623.0,1.0
110,2020-04-19,Asia,SGP,942.0,0.0
111,2020-04-20,Asia,SGP,596.0,0.0
112,2020-04-21,Asia,SGP,1426.0,0.0
113,2020-04-22,Asia,SGP,1111.0,0.0
114,2020-04-23,Asia,SGP,1016.0,1.0
115,2020-04-24,Asia,SGP,1037.0,0.0
116,2020-04-25,Asia,SGP,897.0,0.0
117,2020-04-26,Asia,SGP,618.0,0.0
118,2020-04-27,Asia,SGP,931.0,0.0
119,2020-04-28,Asia,SGP,799.0,2.0
120,2020-04-29,Asia,SGP,528.0,0.0
121,2020-04-30,Asia,SGP,690.0,0.0
122,2020-05-01,Asia,SGP,528.0,1.0
123,2020-05-02,Asia,SGP,932.0,1.0
124,2020-05-03,Asia,SGP,447.0,1.0
125,2020-05-04,Asia,SGP,657.0,1.0
126,2020-05-05,Asia,SGP,573.0,0.0
127,2020-05-06,Asia,SGP,632.0,0.0
128,2020-05-07,Asia,SGP,788.0,2.0
129,2020-05-08,Asia,SGP,741.0,0.0
130,2020-05-09,Asia,SGP,768.0,0.0
131,2020-05-10,Asia,SGP,753.0,0.0
132,2020-05-11,Asia,SGP,876.0,0.0
133,2020-05-12,Asia,SGP,451.0,1.0
134,2020-05-13,Asia,SGP,884.0,0.0
135,2020-05-14,Asia,SGP,675.0,0.0
136,2020-05-15,Asia,SGP,752.0,0.0
137,2020-05-16,Asia,SGP,793.0,0.0
138,2020-05-17,Asia,SGP,465.0,1.0
139,2020-05-18,Asia,SGP,682.0,0.0
140,2020-05-19,Asia,SGP,305.0,0.0
141,2020-05-20,Asia,SGP,451.0,0.0
142,2020-05-21,Asia,SGP,570.0,0.0
143,2020-05-22,Asia,SGP,448.0,1.0
144,2020-05-23,Asia,SGP,614.0,0.0
145,2020-05-24,Asia,SGP,642.0,0.0
146,2020-05-25,Asia,SGP,548.0,0.0
147,2020-05-26,Asia,SGP,344.0,0.0
148,2020-05-27,Asia,SGP,383.0,0.0
149,2020-05-28,Asia,SGP,533.0,0.0
150,2020-05-29,Asia,SGP,373.0,0.0
151,2020-05-30,Asia,SGP,611.0,0.0
152,2020-05-31,Asia,SGP,506.0,0.0
153,2020-06-01,Asia,SGP,518.0,0.0
154,2020-06-02,Asia,SGP,408.0,1.0
155,2020-06-03,Asia,SGP,544.0,0.0
156,2020-06-04,Asia,SGP,569.0,0.0
157,2020-06-05,Asia,SGP,517.0,0.0
158,2020-06-06,Asia,SGP,261.0,0.0
159,2020-06-07,Asia,SGP,344.0,1.0
160,2020-06-08,Asia,SGP,383.0,0.0
161,2020-06-09,Asia,SGP,386.0,0.0
162,2020-06-10,Asia,SGP,218.0,0.0
163,2020-06-11,Asia,SGP,451.0,0.0
164,2020-06-12,Asia,SGP,422.0,0.0
165,2020-06-13,Asia,SGP,463.0,0.0
166,2020-06-14,Asia,SGP,347.0,1.0
167,2020-06-15,Asia,SGP,407.0,0.0
168,2020-06-16,Asia,SGP,214.0,0.0
169,2020-06-17,Asia,SGP,151.0,0.0
170,2020-06-18,Asia,SGP,247.0,0.0
171,2020-06-19,Asia,SGP,257.0,0.0
172,2020-06-20,Asia,SGP,142.0,0.0
173,2020-06-21,Asia,SGP,218.0,0.0
174,2020-06-22,Asia,SGP,262.0,0.0
175,2020-06-23,Asia,SGP,218.0,0.0
176,2020-06-24,Asia,SGP,119.0,0.0
177,2020-06-25,Asia,SGP,191.0,0.0
178,2020-06-26,Asia,SGP,113.0,0.0
179,2020-06-27,Asia,SGP,219.0,0.0
180,2020-06-28,Asia,SGP,291.0,0.0
181,2020-06-29,Asia,SGP,213.0,0.0
182,2020-06-30,Asia,SGP,202.0,0.0
183,2020-07-01,Asia,SGP,246.0,0.0
184,2020-07-02,Asia,SGP,215.0,0.0
185,2020-07-03,Asia,SGP,188.0,0.0
186,2020-07-04,Asia,SGP,169.0,0.0
187,2020-07-05,Asia,SGP,185.0,0.0
188,2020-07-06,Asia,SGP,0.0,0.0
189,2020-07-07,Asia,SGP,319.0,0.0
190,2020-07-08,Asia,SGP,157.0,0.0
191,2020-07-09,Asia,SGP,158.0,0.0
192,2020-07-10,Asia,SGP,124.0,0.0
193,2020-07-11,Asia,SGP,191.0,0.0
194,2020-07-12,Asia,SGP,170.0,0.0
195,2020-07-13,Asia,SGP,178.0,0.0
196,2020-07-14,Asia,SGP,322.0,0.0
197,2020-07-15,Asia,SGP,346.0,1.0
198,2020-07-16,Asia,SGP,249.0,0.0
199,2020-07-17,Asia,SGP,248.0,0.0
200,2020-07-18,Asia,SGP,327.0,0.0
201,2020-07-19,Asia,SGP,202.0,0.0
202,2020-07-20,Asia,SGP,257.0,0.0
203,2020-07-21,Asia,SGP,123.0,0.0
204,2020-07-22,Asia,SGP,399.0,0.0
0,2019-12-31,Asia,KOR,0.0,0.0
1,2020-01-01,Asia,KOR,0.0,0.0
2,2020-01-02,Asia,KOR,0.0,0.0
3,2020-01-03,Asia,KOR,0.0,0.0
4,2020-01-04,Asia,KOR,0.0,0.0
5,2020-01-05,Asia,KOR,0.0,0.0
6,2020-01-06,Asia,KOR,0.0,0.0
7,2020-01-07,Asia,KOR,0.0,0.0
8,2020-01-08,Asia,KOR,0.0,0.0
9,2020-01-09,Asia,KOR,0.0,0.0
10,2020-01-10,Asia,KOR,0.0,0.0
11,2020-01-11,Asia,KOR,0.0,0.0
12,2020-01-12,Asia,KOR,0.0,0.0
13,2020-01-13,Asia,KOR,0.0,0.0
14,2020-01-14,Asia,KOR,0.0,0.0
15,2020-01-15,Asia,KOR,0.0,0.0
16,2020-01-16,Asia,KOR,0.0,0.0
17,2020-01-17,Asia,KOR,0.0,0.0
18,2020-01-18,Asia,KOR,0.0,0.0
19,2020-01-19,Asia,KOR,0.0,0.0
20,2020-01-20,Asia,KOR,1.0,0.0
21,2020-01-21,Asia,KOR,0.0,0.0
22,2020-01-22,Asia,KOR,0.0,0.0
23,2020-01-23,Asia,KOR,0.0,0.0
24,2020-01-24,Asia,KOR,1.0,0.0
25,2020-01-25,Asia,KOR,0.0,0.0
26,2020-01-26,Asia,KOR,1.0,0.0
27,2020-01-27,Asia,KOR,1.0,0.0
28,2020-01-28,Asia,KOR,0.0,0.0
29,2020-01-29,Asia,KOR,0.0,0.0
30,2020-01-30,Asia,KOR,0.0,0.0
31,2020-01-31,Asia,KOR,3.0,0.0
32,2020-02-01,Asia,KOR,5.0,0.0
33,2020-02-02,Asia,KOR,3.0,0.0
34,2020-02-03,Asia,KOR,0.0,0.0
35,2020-02-04,Asia,KOR,1.0,0.0
36,2020-02-05,Asia,KOR,2.0,0.0
37,2020-02-06,Asia,KOR,5.0,0.0
38,2020-02-07,Asia,KOR,1.0,0.0
39,2020-02-08,Asia,KOR,0.0,0.0
40,2020-02-09,Asia,KOR,1.0,0.0
41,2020-02-10,Asia,KOR,2.0,0.0
42,2020-02-11,Asia,KOR,1.0,0.0
43,2020-02-12,Asia,KOR,0.0,0.0
44,2020-02-13,Asia,KOR,0.0,0.0
45,2020-02-14,Asia,KOR,0.0,0.0
46,2020-02-15,Asia,KOR,0.0,0.0
47,2020-02-16,Asia,KOR,1.0,0.0
48,2020-02-17,Asia,KOR,1.0,0.0
49,2020-02-18,Asia,KOR,1.0,0.0
50,2020-02-19,Asia,KOR,15.0,0.0
51,2020-02-20,Asia,KOR,34.0,0.0
52,2020-02-21,Asia,KOR,75.0,1.0
53,2020-02-22,Asia,KOR,190.0,1.0
54,2020-02-23,Asia,KOR,256.0,3.0
55,2020-02-24,Asia,KOR,161.0,2.0
56,2020-02-25,Asia,KOR,130.0,1.0
57,2020-02-26,Asia,KOR,254.0,3.0
58,2020-02-27,Asia,KOR,449.0,1.0
59,2020-02-28,Asia,KOR,427.0,1.0
60,2020-02-29,Asia,KOR,909.0,3.0
61,2020-03-01,Asia,KOR,595.0,1.0
62,2020-03-02,Asia,KOR,686.0,5.0
63,2020-03-03,Asia,KOR,600.0,6.0
64,2020-03-04,Asia,KOR,516.0,4.0
65,2020-03-05,Asia,KOR,438.0,3.0
66,2020-03-06,Asia,KOR,518.0,7.0
67,2020-03-07,Asia,KOR,483.0,2.0
68,2020-03-08,Asia,KOR,367.0,6.0
69,2020-03-09,Asia,KOR,248.0,1.0
70,2020-03-10,Asia,KOR,131.0,3.0
71,2020-03-11,Asia,KOR,242.0,6.0
72,2020-03-12,Asia,KOR,114.0,6.0
73,2020-03-13,Asia,KOR,110.0,1.0
74,2020-03-14,Asia,KOR,107.0,5.0
75,2020-03-15,Asia,KOR,76.0,3.0
76,2020-03-16,Asia,KOR,74.0,0.0
77,2020-03-17,Asia,KOR,84.0,6.0
78,2020-03-18,Asia,KOR,93.0,5.0
79,2020-03-19,Asia,KOR,152.0,5.0
80,2020-03-20,Asia,KOR,87.0,9.0
81,2020-03-21,Asia,KOR,147.0,3.0
82,2020-03-22,Asia,KOR,98.0,1.0
83,2020-03-23,Asia,KOR,64.0,9.0
84,2020-03-24,Asia,KOR,76.0,7.0
85,2020-03-25,Asia,KOR,100.0,6.0
86,2020-03-26,Asia,KOR,104.0,5.0
87,2020-03-27,Asia,KOR,91.0,8.0
88,2020-03-28,Asia,KOR,146.0,5.0
89,2020-03-29,Asia,KOR,105.0,8.0
90,2020-03-30,Asia,KOR,78.0,6.0
91,2020-03-31,Asia,KOR,125.0,5.0
92,2020-04-01,Asia,KOR,0.0,0.0
93,2020-04-02,Asia,KOR,190.0,6.0
94,2020-04-03,Asia,KOR,86.0,5.0
95,2020-04-04,Asia,KOR,94.0,3.0
96,2020-04-05,Asia,KOR,81.0,6.0
97,2020-04-06,Asia,KOR,47.0,3.0
98,2020-04-07,Asia,KOR,47.0,6.0
99,2020-04-08,Asia,KOR,53.0,8.0
100,2020-04-09,Asia,KOR,39.0,4.0
101,2020-04-10,Asia,KOR,27.0,4.0
102,2020-04-11,Asia,KOR,0.0,0.0
103,2020-04-12,Asia,KOR,62.0,6.0
104,2020-04-13,Asia,KOR,25.0,3.0
105,2020-04-14,Asia,KOR,27.0,5.0
106,2020-04-15,Asia,KOR,27.0,3.0
107,2020-04-16,Asia,KOR,22.0,4.0
108,2020-04-17,Asia,KOR,22.0,1.0
109,2020-04-18,Asia,KOR,18.0,2.0
110,2020-04-19,Asia,KOR,8.0,2.0
111,2020-04-20,Asia,KOR,13.0,2.0
112,2020-04-21,Asia,KOR,9.0,1.0
113,2020-04-22,Asia,KOR,11.0,1.0
114,2020-04-23,Asia,KOR,8.0,2.0
115,2020-04-24,Asia,KOR,6.0,0.0
116,2020-04-25,Asia,KOR,10.0,0.0
117,2020-04-26,Asia,KOR,10.0,2.0
118,2020-04-27,Asia,KOR,10.0,1.0
119,2020-04-28,Asia,KOR,14.0,1.0
120,2020-04-29,Asia,KOR,9.0,2.0
121,2020-04-30,Asia,KOR,4.0,1.0
122,2020-05-01,Asia,KOR,9.0,1.0
123,2020-05-02,Asia,KOR,6.0,2.0
124,2020-05-03,Asia,KOR,13.0,0.0
125,2020-05-04,Asia,KOR,8.0,2.0
126,2020-05-05,Asia,KOR,3.0,2.0
127,2020-05-06,Asia,KOR,2.0,1.0
128,2020-05-07,Asia,KOR,4.0,1.0
129,2020-05-08,Asia,KOR,12.0,0.0
130,2020-05-09,Asia,KOR,18.0,0.0
131,2020-05-10,Asia,KOR,34.0,0.0
132,2020-05-11,Asia,KOR,35.0,0.0
133,2020-05-12,Asia,KOR,27.0,2.0
134,2020-05-13,Asia,KOR,26.0,1.0
135,2020-05-14,Asia,KOR,29.0,1.0
136,2020-05-15,Asia,KOR,27.0,0.0
137,2020-05-16,Asia,KOR,19.0,2.0
138,2020-05-17,Asia,KOR,13.0,0.0
139,2020-05-18,Asia,KOR,15.0,1.0
140,2020-05-19,Asia,KOR,13.0,0.0
141,2020-05-20,Asia,KOR,32.0,0.0
142,2020-05-21,Asia,KOR,12.0,1.0
143,2020-05-22,Asia,KOR,20.0,0.0
144,2020-05-23,Asia,KOR,23.0,2.0
145,2020-05-24,Asia,KOR,25.0,0.0
146,2020-05-25,Asia,KOR,16.0,1.0
147,2020-05-26,Asia,KOR,19.0,2.0
148,2020-05-27,Asia,KOR,40.0,0.0
149,2020-05-28,Asia,KOR,79.0,0.0
150,2020-05-29,Asia,KOR,58.0,0.0
151,2020-05-30,Asia,KOR,39.0,0.0
152,2020-05-31,Asia,KOR,27.0,1.0
153,2020-06-01,Asia,KOR,35.0,1.0
154,2020-06-02,Asia,KOR,38.0,1.0
155,2020-06-03,Asia,KOR,49.0,1.0
156,2020-06-04,Asia,KOR,39.0,0.0
157,2020-06-05,Asia,KOR,39.0,0.0
158,2020-06-06,Asia,KOR,51.0,0.0
159,2020-06-07,Asia,KOR,57.0,0.0
160,2020-06-08,Asia,KOR,38.0,0.0
161,2020-06-09,Asia,KOR,38.0,1.0
162,2020-06-10,Asia,KOR,50.0,2.0
163,2020-06-11,Asia,KOR,45.0,0.0
164,2020-06-12,Asia,KOR,56.0,1.0
165,2020-06-13,Asia,KOR,48.0,0.0
166,2020-06-14,Asia,KOR,33.0,0.0
167,2020-06-15,Asia,KOR,37.0,0.0
168,2020-06-16,Asia,KOR,34.0,1.0
169,2020-06-17,Asia,KOR,43.0,1.0
170,2020-06-18,Asia,KOR,59.0,1.0
171,2020-06-19,Asia,KOR,49.0,0.0
172,2020-06-20,Asia,KOR,67.0,0.0
173,2020-06-21,Asia,KOR,48.0,0.0
174,2020-06-22,Asia,KOR,17.0,0.0
175,2020-06-23,Asia,KOR,46.0,1.0
176,2020-06-24,Asia,KOR,51.0,0.0
177,2020-06-25,Asia,KOR,28.0,1.0
178,2020-06-26,Asia,KOR,39.0,0.0
179,2020-06-27,Asia,KOR,51.0,0.0
180,2020-06-28,Asia,KOR,62.0,0.0
181,2020-06-29,Asia,KOR,42.0,0.0
182,2020-06-30,Asia,KOR,43.0,0.0
183,2020-07-01,Asia,KOR,50.0,0.0
184,2020-07-02,Asia,KOR,54.0,0.0
185,2020-07-03,Asia,KOR,63.0,0.0
186,2020-07-04,Asia,KOR,63.0,1.0
187,2020-07-05,Asia,KOR,61.0,0.0
188,2020-07-06,Asia,KOR,0.0,0.0
189,2020-07-07,Asia,KOR,90.0,2.0
190,2020-07-08,Asia,KOR,63.0,0.0
191,2020-07-09,Asia,KOR,49.0,2.0
192,2020-07-10,Asia,KOR,45.0,1.0
193,2020-07-11,Asia,KOR,35.0,0.0
194,2020-07-12,Asia,KOR,44.0,1.0
195,2020-07-13,Asia,KOR,62.0,0.0
196,2020-07-14,Asia,KOR,33.0,0.0
197,2020-07-15,Asia,KOR,39.0,0.0
198,2020-07-16,Asia,KOR,61.0,2.0
199,2020-07-17,Asia,KOR,60.0,2.0
200,2020-07-18,Asia,KOR,39.0,1.0
201,2020-07-19,Asia,KOR,34.0,1.0
202,2020-07-20,Asia,KOR,26.0,1.0
203,2020-07-21,Asia,KOR,45.0,0.0
204,2020-07-22,Asia,KOR,63.0,1.0
0,2019-12-31,Asia,TWN,0.0,0.0
1,2020-01-01,Asia,TWN,0.0,0.0
2,2020-01-02,Asia,TWN,0.0,0.0
3,2020-01-03,Asia,TWN,0.0,0.0
4,2020-01-04,Asia,TWN,0.0,0.0
5,2020-01-05,Asia,TWN,0.0,0.0
6,2020-01-06,Asia,TWN,0.0,0.0
7,2020-01-07,Asia,TWN,0.0,0.0
8,2020-01-08,Asia,TWN,0.0,0.0
9,2020-01-09,Asia,TWN,0.0,0.0
10,2020-01-10,Asia,TWN,0.0,0.0
11,2020-01-11,Asia,TWN,0.0,0.0
12,2020-01-12,Asia,TWN,0.0,0.0
13,2020-01-13,Asia,TWN,0.0,0.0
14,2020-01-14,Asia,TWN,0.0,0.0
15,2020-01-15,Asia,TWN,0.0,0.0
16,2020-01-16,Asia,TWN,0.0,0.0
17,2020-01-17,Asia,TWN,0.0,0.0
18,2020-01-18,Asia,TWN,0.0,0.0
19,2020-01-19,Asia,TWN,0.0,0.0
20,2020-01-20,Asia,TWN,0.0,0.0
21,2020-01-21,Asia,TWN,1.0,0.0
22,2020-01-22,Asia,TWN,0.0,0.0
23,2020-01-23,Asia,TWN,0.0,0.0
24,2020-01-24,Asia,TWN,0.0,0.0
25,2020-01-25,Asia,TWN,2.0,0.0
26,2020-01-26,Asia,TWN,0.0,0.0
27,2020-01-27,Asia,TWN,2.0,0.0
28,2020-01-28,Asia,TWN,2.0,0.0
29,2020-01-29,Asia,TWN,1.0,0.0
30,2020-01-30,Asia,TWN,0.0,0.0
31,2020-01-31,Asia,TWN,1.0,0.0
32,2020-02-01,Asia,TWN,1.0,0.0
33,2020-02-02,Asia,TWN,0.0,0.0
34,2020-02-03,Asia,TWN,0.0,0.0
35,2020-02-04,Asia,TWN,0.0,0.0
36,2020-02-05,Asia,TWN,1.0,0.0
37,2020-02-06,Asia,TWN,0.0,0.0
38,2020-02-07,Asia,TWN,5.0,0.0
39,2020-02-08,Asia,TWN,1.0,0.0
40,2020-02-09,Asia,TWN,1.0,0.0
41,2020-02-10,Asia,TWN,0.0,0.0
42,2020-02-11,Asia,TWN,0.0,0.0
43,2020-02-12,Asia,TWN,0.0,0.0
44,2020-02-13,Asia,TWN,0.0,0.0
45,2020-02-14,Asia,TWN,0.0,0.0
46,2020-02-15,Asia,TWN,0.0,0.0
47,2020-02-16,Asia,TWN,0.0,0.0
48,2020-02-17,Asia,TWN,2.0,1.0
49,2020-02-18,Asia,TWN,2.0,0.0
50,2020-02-19,Asia,TWN,0.0,0.0
51,2020-02-20,Asia,TWN,2.0,0.0
52,2020-02-21,Asia,TWN,0.0,0.0
53,2020-02-22,Asia,TWN,2.0,0.0
54,2020-02-23,Asia,TWN,0.0,0.0
55,2020-02-24,Asia,TWN,2.0,0.0
56,2020-02-25,Asia,TWN,2.0,0.0
57,2020-02-26,Asia,TWN,1.0,0.0
58,2020-02-27,Asia,TWN,1.0,0.0
59,2020-02-28,Asia,TWN,2.0,0.0
60,2020-02-29,Asia,TWN,5.0,0.0
61,2020-03-01,Asia,TWN,1.0,0.0
62,2020-03-02,Asia,TWN,0.0,0.0
63,2020-03-03,Asia,TWN,1.0,0.0
64,2020-03-04,Asia,TWN,1.0,0.0
65,2020-03-05,Asia,TWN,0.0,0.0
66,2020-03-06,Asia,TWN,2.0,0.0
67,2020-03-07,Asia,TWN,1.0,0.0
68,2020-03-08,Asia,TWN,0.0,0.0
69,2020-03-09,Asia,TWN,0.0,0.0
70,2020-03-10,Asia,TWN,0.0,0.0
71,2020-03-11,Asia,TWN,3.0,0.0
72,2020-03-12,Asia,TWN,0.0,0.0
73,2020-03-13,Asia,TWN,1.0,0.0
74,2020-03-14,Asia,TWN,4.0,0.0
75,2020-03-15,Asia,TWN,6.0,0.0
76,2020-03-16,Asia,TWN,0.0,0.0
77,2020-03-17,Asia,TWN,8.0,0.0
78,2020-03-18,Asia,TWN,10.0,0.0
79,2020-03-19,Asia,TWN,31.0,0.0
80,2020-03-20,Asia,TWN,0.0,0.0
81,2020-03-21,Asia,TWN,27.0,1.0
82,2020-03-22,Asia,TWN,18.0,0.0
83,2020-03-23,Asia,TWN,12.0,0.0
84,2020-03-24,Asia,TWN,30.0,0.0
85,2020-03-25,Asia,TWN,21.0,0.0
